sku,product_type,name,out_of_stock_qty,use_config_min_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,associated_skus
26030002,simple,"LAMBRI ONDUL GALV (0,80MM) 0,95 X 2M",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
26030003,simple,"LAMBRI ONDUL GALV (0,80MM) 1,10 X 2,5M",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
10039,grouped,Perfil Baguete,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,10039990=0.000000
10039990,simple,PERFIL BAGUETE 3/8 - 1.20mm,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
3102,grouped,Chapa de Alumínio,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
801,grouped,Chapa Laminada a Frio,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,"08012200=0.000000,08012000=0.000000,08012001=0.000000,08011800=0.000000,08011801=0.000000"
8012200,simple,"CHAPA PRETA (LF) N 22 (0,75mm) 2 X 1m",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
8012000,simple,"CHAPA PRETA (LF) N 20 (0,90mm) 2 X 1m",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
8012001,simple,"CHAPA PRETA (LF) N 20 (0,90mm) 2 X 1,20m",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
8011800,simple,"CHAPA PRETA (LF) N 18 (1,20mm) 2 X 1m",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
8011801,simple,"CHAPA PRETA (LF) N 18 (1,20mm) 2 X 1,20m",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
804,grouped,Sapata de Chapa,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,"08040310=0.000000,08040315=0.000000,08040320=0.000000,08040610=0.000000,08040615=0.000000,08040620=0.000000"
8040310,simple,SAPATA CHATA 1/8 (03.18mm) 10 X 10cm,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
8040315,simple,SAPATA CHATA 1/8 (03.18mm) 15 X 15cm,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
8040320,simple,SAPATA CHATA 1/8 (03.18mm) 20 X 20cm,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
8040610,simple,SAPATA CHATA 1/4 (06.35mm) 10 X 10cm,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
8040615,simple,SAPATA CHATA 1/4 (06.35mm) 15 X 15cm,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
8040620,simple,SAPATA CHATA 1/4 (06.35mm) 20 X 20cm,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
2607,grouped,Chapa Expandida,,,,,,,,,,,,,,
26070318,simple,CHAPA EXPANDIDA AC 1/8'' (50X100) 2x1,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
26070476,simple,CHAPA EXPANDIDA AC 3/16 (50x100) 2x1 ,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
26070635,simple,CHAPA EXPANDIDA AC 1/4 (50x100) 2x1,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
26050,grouped,Tela Soldada,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,"26050105=0.000000,26050115=0.000000,26050130=0.000000,26050140=0.000000,26050141=0.000000,26050215=0.000000"
26050105,simple,"TELA SOLDADA 1mt 1,5X1,5cm Ar.1,50mm",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
26050115,simple,"TELA SOLDADA 1mt 2,5X2,5cm Ar.2,10mm",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
26050130,simple,"TELA SOLDADA 1mt 3,5X3,5cm Ar.2,75mm",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
26050140,simple,"TELA SOLDADA 1mt 5X5cm Ar.2,75mm",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
26050141,simple,"TELA SOLDADA 1,50mt 5X5cm Ar.2,75mm",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
26050215,simple,"TELA SOLDADA 2mt 2,5X2,5cm Ar.2,10mm",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
102,grouped,Arame para Construção Ca-60,,,,,,,,,,,,,,
1024200,simple,ARAME P/ CONCRETO 4.2mm (Rolo),0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
1025000,simple,ARAME P/ CONCRETO 5.0mm (Rolo),0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
1026000,simple,ARAME P/ CONCRETO 6.0mm (Rolo),0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
2605,grouped,Tela Morlan,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,"26050010=0.000000,26050015=0.000000,26050020=0.000000"
26050010,simple,"TELA MORLAN 1mt 15X5cm Ar.2,5mm",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
26050015,simple,"TELA MORLAN 1.5mt 15X5cm Ar.2,5mm",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
26050020,simple,"TELA MORLAN 2mt 15X5cm Ar.2,5mm",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
3011400,simple,ARAME RECOZIDO 14 (2 mm),0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
15011251,simple,PREGO S/ CAB 2'' X 12,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
3101,grouped,Bobina Alumínio,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,"31010030=0.000000,31010050=0.000000,31010060=0.000000,31010070=0.000000,31010080=0.000000,31010099=0.000000"
31010030,simple,"BOBINA ALUMINIO (0,50mm) 30cm",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
31010050,simple,"BOBINA ALUMINIO (0,50mm) 50cm",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
31010060,simple,"BOBINA ALUMINIO (0,50mm) 60cm",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
31010070,simple,"BOBINA ALUMINIO (0,50mm) 70cm",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
31010080,simple,"BOBINA ALUMINIO (0,50mm) 80cm",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
31010099,simple,"BOBINA ALUMINIO (0,50mm) 100cm",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
20308176,simple,COLUNA ARMADA 5/16'' - 7 X 17 - 6M,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
9022799,simple,"CHAPA ROLO N 26 (0,50MM) 100 CM",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
20308175,simple,COLUNA ARMADA 5/16'' - 7 X 17 - 5M,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
203081745,simple,"COLUNA ARMADA 5/16'' - 7 X 17 - 4,5M",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
20308174,simple,COLUNA ARMADA 5/16'' - 7 X 17 - 4M,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
203081735,simple,"COLUNA ARMADA 5/16'' - 7 X 17 - 3,5M",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
9022950,simple,"CHAPA ROLO N 28 (0,43MM) 50 CM",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
20308173,simple,COLUNA ARMADA 5/16'' - 7 X 17 - 3M,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
20310176,simple,COLUNA ARMADA 3/8'' - 7 X 17 - 6M,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
20310175,simple,COLUNA ARMADA 3/8'' - 7 X 17 - 5M,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
203101745,simple,"COLUNA ARMADA 3/8'' - 7 X 17 - 4,5M",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
9022999,simple,"CHAPA ROLO N 28 (0,43MM) 100 CM",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
20310174,simple,COLUNA ARMADA 3/8'' - 7 X 17 - 4M,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
203101735,simple,"COLUNA ARMADA 3/8'' - 7 X 17 - 3,5M",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
20310173,simple,COLUNA ARMADA 3/8'' - 7 X 17 - 3M,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
2050899,simple,SAPATA TELA 5/16 (8.0mm) 100 X 100,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
7032538,simple,"PERFIL W ESTR 250 X 38,5 (262X147X6,6mm)",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
26010207,simple,"TELHA GALVALUME TRAP 40 (0,43x980x37mm) 7m",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
8011201,simple,"CHAPA PRETA (LQ) N 12 (2,65mm) 2 x 1,20",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
26031,grouped,Lambri Trapezoidal Galvanizado,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,"26031044=0.000000,26031045=0.000000,26031046=0.000000,26031040=0.000000"
26031046,simple,"LAMBRI TRAPEZ GALV (0,75MM) 11G(10X85X15) 1,08 X 2,5M",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
26031044,simple,"LAMBRI TRAPEZ GALV (0,75MM) 11G(10X85X15) 1,08 X 2M",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
26030004,simple,"LAMBRI ONDUL GALV (0,80MM) 1,10 X 3M",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
26030001,simple,"LAMBRI ONDUL GALV (0,80MM) 1,10 X 2,2M",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
26031001,simple,"LAMBRI ONDUL GALV (0,80MM) 1,06 X 2M",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
26031045,simple,"LAMBRI TRAPEZ GALV (0,75MM) 11G(10X85X15) 1,08 X 2,2M",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
26031040,simple,"LAMBRI TRAPEZ GALV (0,75MM) 29G(20X22) 1,00 X 2M",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
26022,grouped,Perfil U Galvanizado para Portas,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,"26022530=0.000000,26022531=0.000000"
26022530,simple,"PERFIL 25 X 32 GALV (1,25MM) LEVE",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
26022531,simple,"PERFIL 25 X 32 GALV (1,55MM) PESADO",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
